instance_id,workload,seed,adapter,variant,adapter_version,backend_mode,run_status,error_category,capability_absent_observed,correctness_included,transaction_state,partial_update_rate,invalid_commit_rate,stale_write_rate,repair_recall,leak_rate,supersession_consistency,scope_bypass_rate,latency,latency_ms,any_violation,violations,committed_count,operation_count,repair_count
revoke_before_commit_seed_5,revoke_before_commit,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.151744,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_6,revoke_before_commit,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.144417,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_7,revoke_before_commit,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.153471,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_8,revoke_before_commit,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.139594,1,invalid_commit_violation;stale_write_violation,1,4,0
revoke_before_commit_seed_9,revoke_before_commit,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.148478,1,invalid_commit_violation;stale_write_violation,1,4,0
scope_bypass_seed_0,scope_bypass,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.18301,0,,0,4,0
scope_bypass_seed_1,scope_bypass,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.176363,0,,0,4,0
scope_bypass_seed_2,scope_bypass,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.16816,0,,0,4,0
scope_bypass_seed_3,scope_bypass,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.166114,0,,0,4,0
scope_bypass_seed_4,scope_bypass,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.176004,0,,0,4,0
scope_bypass_seed_5,scope_bypass,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.163811,0,,0,4,0
scope_bypass_seed_6,scope_bypass,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.166053,0,,0,4,0
scope_bypass_seed_7,scope_bypass,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.175083,0,,0,4,0
scope_bypass_seed_8,scope_bypass,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.170649,0,,0,4,0
scope_bypass_seed_9,scope_bypass,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.162352,0,,0,4,0
supersession_consistency_seed_0,supersession_consistency,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.343104,0,,1,5,0
supersession_consistency_seed_1,supersession_consistency,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.335078,0,,1,5,0
supersession_consistency_seed_2,supersession_consistency,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.34355,0,,1,5,0
supersession_consistency_seed_3,supersession_consistency,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.333058,0,,1,5,0
supersession_consistency_seed_4,supersession_consistency,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.335707,0,,1,5,0
supersession_consistency_seed_5,supersession_consistency,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.335009,0,,1,5,0
supersession_consistency_seed_6,supersession_consistency,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.339825,0,,1,5,0
supersession_consistency_seed_7,supersession_consistency,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.342563,0,,1,5,0
supersession_consistency_seed_8,supersession_consistency,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.326419,0,,1,5,0
supersession_consistency_seed_9,supersession_consistency,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,committed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.341524,0,,1,5,0
provenance_chain_repair_seed_0,provenance_chain_repair,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.309024,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_1,provenance_chain_repair,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30618,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_2,provenance_chain_repair,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.316656,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_3,provenance_chain_repair,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312702,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_4,provenance_chain_repair,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.314707,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_5,provenance_chain_repair,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.301707,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_6,provenance_chain_repair,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34111,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_7,provenance_chain_repair,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304861,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_8,provenance_chain_repair,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.301693,1,provenance_closure_violation,0,1,0
provenance_chain_repair_seed_9,provenance_chain_repair,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.313366,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_0,provenance_branch_repair,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.318395,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_1,provenance_branch_repair,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30195,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_2,provenance_branch_repair,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.306845,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_3,provenance_branch_repair,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.302078,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_4,provenance_branch_repair,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.303074,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_5,provenance_branch_repair,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.302782,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_6,provenance_branch_repair,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.303526,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_7,provenance_branch_repair,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.313589,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_8,provenance_branch_repair,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304519,1,provenance_closure_violation,0,1,0
provenance_branch_repair_seed_9,provenance_branch_repair,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,success,,false,true,invalidated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29945,1,provenance_closure_violation,0,1,0
mixed_stress_seed_0,mixed_stress,0,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.081963,,,,,
mixed_stress_seed_1,mixed_stress,1,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.085993,,,,,
mixed_stress_seed_2,mixed_stress,2,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.077413,,,,,
mixed_stress_seed_3,mixed_stress,3,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.080577,,,,,
mixed_stress_seed_4,mixed_stress,4,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.07588,,,,,
mixed_stress_seed_5,mixed_stress,5,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.086901,,,,,
mixed_stress_seed_6,mixed_stress,6,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.076058,,,,,
mixed_stress_seed_7,mixed_stress,7,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.075901,,,,,
mixed_stress_seed_8,mixed_stress,8,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.079276,,,,,
mixed_stress_seed_9,mixed_stress,9,LangGraphStore,LangGraphStore,langgraph-store-v1,in_memory_fallback,excluded,unsupported_mapping,false,false,,,,,,,,,,0.077226,,,,,
